County,State,Pov_Pct_All,Median_Income,Crime_Rate_per_100000,Population,Mean_Rent,Latitude,Longitude,Pct_Income_as_Rent
Deuel County,NE,0.175,0.24,Very Low,0.0,0.147,0.818,-96.690239,13.1
Dixon County,NE,0.134,0.284,Very Low,0.001,0.204,0.719,-96.735582,16.7
Dodge County,NE,0.186,0.253,Very Low,0.009,0.205,0.77,-88.737534,17.8
Douglas County,NE,0.252,0.345,Very Low,0.0,0.107,0.882,-91.799516,7.8
Dundy County,NE,0.223,0.222,Very Low,0.0,0.139,0.615,-101.535397,13.0
Fillmore County,NE,0.145,0.303,Very Low,0.001,0.182,0.631,-97.587094,14.3
Franklin County,NE,0.225,0.214,Very Low,0.0,0.203,0.899,-118.556564,19.2
Frontier County,NE,0.209,0.27,Very Low,0.0,0.0,0.643,-100.400327,0.0
Furnas County,NE,0.227,0.166,Very Low,0.0,0.192,0.625,-100.165389,20.4
Gage County,NE,0.155,0.27,Very Low,0.002,0.0,0.622,-96.65885,0.0
Garfield County,NE,0.193,0.211,Very Low,0.0,0.189,0.892,-117.596667,18.0
Grant County,NE,0.132,0.328,Very Low,0.001,0.187,0.74,-90.97229,14.0
Greeley County,NE,0.2,0.214,Very Low,0.0,0.167,0.686,-98.362548,15.8
Hall County,NE,0.23,0.264,Very Low,0.0,0.159,0.372,-100.895302,13.5
Hamilton County,NE,0.089,0.41,Very Low,0.001,0.19,0.256,-98.119669,12.4
Harlan County,NE,0.195,0.242,Very Low,0.0,0.121,0.619,-99.4551,10.8
Hayes County,NE,0.257,0.268,Very Low,0.0,0.138,0.635,-101.020397,11.6
Holt County,NE,0.193,0.267,Very Low,0.001,0.153,0.725,-99.140632,12.9
Hooker County,NE,0.107,0.195,Very Low,0.0,0.186,0.701,-101.044336,18.5
Howard County,NE,0.159,0.287,Very Low,0.001,0.225,0.282,-101.308823,18.2
Jefferson County,NE,0.202,0.232,Very Low,0.001,0.379,0.579,-77.810685,34.5
Johnson County,NE,0.223,0.238,Very Low,0.0,0.343,0.293,-97.120532,30.8
Kearney County,NE,0.118,0.269,Very Low,0.001,0.175,0.629,-99.169411,14.7
Keith County,NE,0.17,0.233,Very Low,0.001,0.173,0.662,-101.351957,15.7
Knox County,NE,0.234,0.22,Very Low,0.001,0.156,0.337,-99.792932,14.6
Lancaster County,NE,0.23,0.306,Very Low,0.001,0.292,0.512,-76.389965,22.9
Lincoln County,NE,0.202,0.301,Very Low,0.0,0.0,0.736,-110.900716,0.0
Logan County,NE,0.125,0.274,Very Low,0.0,0.147,0.518,-81.984432,12.3
McPherson County,NE,0.198,0.333,Very Low,0.0,0.0,0.551,-97.427721,0.0
Madison County,NE,0.236,0.276,Very Low,0.002,0.215,0.227,-95.7565,17.8
Merrick County,NE,0.159,0.275,Very Low,0.001,0.167,0.666,-98.259761,13.8
Morrill County,NE,0.23,0.254,Very Low,0.0,0.178,0.682,-102.852399,15.5
Nance County,NE,0.223,0.234,Very Low,0.0,0.152,0.677,-98.067731,13.8
Nemaha County,NE,0.22,0.283,Very Low,0.001,0.159,0.628,-95.675965,13.0
Nuckolls County,NE,0.207,0.185,Very Low,0.0,0.178,0.614,-98.066257,18.1
Otoe County,NE,0.164,0.292,Very Low,0.002,0.172,0.642,-96.030868,13.9
Pawnee County,NE,0.223,0.201,Very Low,0.0,0.136,0.457,-96.703909,13.3
Perkins County,NE,0.152,0.341,Very Low,0.0,0.192,0.646,-102.044184,14.1
Phelps County,NE,0.159,0.317,Very Low,0.001,0.203,0.633,-99.250838,15.6
Pierce County,NE,0.136,0.329,Very Low,0.001,0.202,0.817,-92.480249,15.2
Platte County,NE,0.111,0.346,Very Low,0.001,0.0,0.702,-105.06758,0.0
Polk County,NE,0.102,0.379,Very Low,0.0,0.224,0.844,-92.634675,15.4
Red Willow County,NE,0.191,0.256,Very Low,0.001,0.17,0.622,-100.621371,14.7
Richardson County,NE,0.218,0.211,Very Low,0.001,0.158,0.619,-95.830079,15.0
Rock County,NE,0.245,0.277,Very Low,0.0,0.211,0.726,-89.257259,17.4
Saline County,NE,0.15,0.32,Very Low,0.001,0.187,0.641,-97.114886,14.2
Sarpy County,NE,0.055,0.495,Very Low,0.017,0.178,0.66,-96.133196,10.3
Saunders County,NE,0.123,0.37,Very Low,0.002,0.159,0.67,-96.808157,11.1
Scotts Bluff County,NE,0.266,0.199,Very Low,0.004,0.22,0.694,-103.662035,21.6
Seward County,NE,0.093,0.384,Very Low,0.002,0.204,0.652,-97.096095,13.9
Sheridan County,NE,0.248,0.234,Very Low,0.0,0.197,0.825,-107.166066,17.8
Sherman County,NE,0.207,0.192,Very Low,0.0,0.197,0.455,-102.073915,19.7
Sioux County,NE,0.241,0.318,Very Low,0.0,0.191,0.875,-100.630182,14.7
Stanton County,NE,0.116,0.326,Very Low,0.001,0.158,0.697,-97.212275,12.0
Thayer County,NE,0.155,0.253,Very Low,0.0,0.134,0.614,-97.497006,11.6
Thomas County,NE,0.209,0.251,Very Low,0.0,0.148,0.698,-100.574729,13.0
Thurston County,NE,0.505,0.188,Very Low,0.001,0.309,0.912,-122.643077,31.1
Valley County,NE,0.2,0.262,Very Low,0.0,0.125,0.678,-98.772679,10.6
Washington County,NE,0.075,0.442,Very Low,0.002,0.247,0.761,-88.047646,15.3
Wayne County,NE,0.195,0.307,Very Low,0.002,0.148,0.537,-82.441558,11.6
Webster County,NE,0.216,0.17,Very Low,0.0,0.0,0.547,-80.373231,0.0
Wheeler County,NE,0.182,0.313,Very Low,0.0,0.162,0.828,-120.214649,12.5
York County,NE,0.152,0.355,Very Low,0.001,0.245,0.395,-81.0256,17.5
Churchill County,NV,0.22,0.303,Very Low,0.002,0.203,0.578,-119.7297445,16.0
Clark County,NV,0.273,0.279,Very Low,0.0,0.15,0.826,-90.598773,12.3
Douglas County,NV,0.136,0.395,Very Low,0.0,0.107,0.882,-91.799516,7.1
Elko County,NV,0.148,0.521,Low,0.005,0.198,0.645,-114.078633,11.0
Humboldt County,NV,0.136,0.438,Very Low,0.001,0.215,0.655,-117.724649,13.4
Lander County,NV,0.168,0.522,Medium,0.001,0.0,0.579,-117.067937,0.0
Lincoln County,NV,0.248,0.281,Very Low,0.0,0.0,0.736,-110.900716,0.0
Lyon County,NV,0.236,0.282,Very Low,0.001,0.218,0.586,-119.383178,17.8
Mineral County,NV,0.332,0.187,Very Low,0.0,0.173,0.597,-78.761355,17.5
Nye County,NV,0.32,0.203,Medium,0.004,0.154,0.531,-117.248229,15.0
Pershing County,NV,0.339,0.306,High,0.001,0.0,0.632,-118.114901,0.0
Washoe County,NV,0.236,0.326,Low,0.043,0.333,0.593,-119.983895,25.1
White Pine County,NV,0.243,0.311,Low,0.001,0.0,0.567,-115.064318,0.0
Belknap County,NH,0.123,0.393,Very Low,0.006,0.185,0.76,-72.3270208,12.4
Carroll County,NH,0.141,0.305,Very Low,0.001,0.152,0.473,-80.809459,11.9
Cheshire County,NH,0.148,0.364,Very Low,0.008,0.237,0.735,-72.182874,16.7
Coos County,NH,0.289,0.169,Very Low,0.003,0.124,0.737,-124.076248,13.1
Grafton County,NH,0.177,0.339,Very Low,0.009,0.252,0.774,-71.702716,18.6
Hillsborough County,NH,0.105,0.491,Very Low,0.04,0.336,0.742,-71.513482,19.5
Merrimack County,NH,0.111,0.439,Very Low,0.015,0.198,0.755,-71.824022,12.4
Rockingham County,NH,0.041,0.623,Very Low,0.008,0.223,0.545,-78.941163,10.9
Strafford County,NH,0.182,0.369,Very Low,0.012,0.272,0.753,-70.887944,19.0
Sullivan County,NH,0.177,0.3,Very Low,0.002,0.172,0.46,-82.461254,13.6
Atlantic County,NJ,0.243,0.295,Low,0.028,0.398,0.641,-75.1749057,31.8
Bergen County,NJ,0.084,0.637,Very Low,0.092,0.411,0.656,-74.031872,19.8
Burlington County,NJ,0.098,0.504,Very Low,0.045,0.431,0.61,-74.95278,24.5
Camden County,NJ,0.22,0.395,Very Low,0.001,0.281,0.607,-75.021701,18.9
Cape May County,NJ,0.161,0.318,Very Low,0.01,0.354,0.571,-74.935972,27.1
Cumberland County,NJ,0.314,0.266,Very Low,0.001,0.269,0.497,-78.399326,22.8
Essex County,NJ,0.305,0.285,Very Low,0.001,0.161,0.82,-71.885546,13.1
Gloucester County,NJ,0.098,0.523,Very Low,0.004,0.28,0.496,-76.497368,15.6
Hudson County,NJ,0.325,0.361,Low,0.066,0.469,0.647,-74.067649,33.3
Hunterdon County,NJ,0.036,0.776,Very Low,0.013,0.446,0.64,-74.771893,18.5
Mercer County,NJ,0.177,0.478,Very Low,0.0,0.192,0.5,-81.096206,11.4
Middlesex County,NJ,0.116,0.537,Very Low,0.001,0.353,0.51,-76.593798,19.2
Monmouth County,NJ,0.093,0.62,Very Low,0.063,0.675,0.626,-74.338899,33.1
Morris County,NJ,0.043,0.766,Very Low,0.05,0.199,0.313,-94.72588,8.3
Ocean County,NJ,0.17,0.394,Very Low,0.058,0.281,0.596,-74.333448,18.8
Passaic County,NJ,0.316,0.319,Low,0.05,0.404,0.652,-74.194581,30.9
Salem County,NJ,0.193,0.399,Very Low,0.006,0.261,0.598,-75.326232,17.4
Somerset County,NJ,0.048,0.739,Very Low,0.033,0.184,0.602,-78.847983,7.9
Sussex County,NJ,0.05,0.597,Very Low,0.015,0.231,0.483,-76.988096,11.6
Union County,NJ,0.164,0.463,Very Low,0.001,0.145,0.452,-83.806439,8.8
Warren County,NJ,0.098,0.474,Very Low,0.001,0.155,0.421,-85.860575,9.2
Bernalillo County,NM,0.355,0.242,Medium,0.067,0.209,0.38,-106.6162263,18.6
Catron County,NM,0.455,0.133,Very Low,0.0,0.0,0.341,-108.858158,0.0
Chaves County,NM,0.402,0.159,Low,0.007,0.222,0.328,-104.529393,24.1
Cibola County,NM,0.586,0.123,Medium,0.003,0.0,0.4,-107.560966,0.0
Colfax County,NM,0.37,0.14,Very Low,0.001,0.0,0.465,-105.103801,0.0
Curry County,NM,0.416,0.184,Very Low,0.002,0.0,0.712,-124.398775,0.0
Eddy County,NM,0.202,0.364,Very Low,0.0,0.323,0.304,-103.978353,22.8
Grant County,NM,0.389,0.164,Very Low,0.001,0.187,0.74,-90.97229,20.0
Guadalupe County,NM,0.466,0.086,Very Low,0.014,0.0,0.161,-98.1501,0.0
Hidalgo County,NM,0.495,0.111,Low,0.081,0.13,0.022,-98.340422,16.1
Lea County,NM,0.248,0.309,Low,0.007,0.241,0.295,-103.103358,18.8
Lincoln County,NM,0.327,0.169,Very Low,0.0,0.0,0.736,-110.900716,0.0
Los Alamos County,NM,0.014,0.818,Low,0.002,0.318,0.432,-106.203267,12.7
Luna County,NM,0.625,0.041,Medium,0.002,0.0,0.28,-107.67399,0.0
McKinley County,NM,0.698,0.06,Medium,0.007,0.094,0.401,-108.848351,13.7
Mora County,NM,0.466,0.087,Very Low,0.0,0.0,0.432,-104.982274,0.0
Otero County,NM,0.445,0.15,Very Low,0.002,0.164,0.315,-106.017299,18.2
Quay County,NM,0.445,0.06,Low,0.001,0.122,0.403,-103.335351,17.9
Rio Arriba County,NM,0.473,0.14,Low,0.004,0.106,0.448,-105.958756,12.1
Roosevelt County,NM,0.386,0.147,Low,0.001,0.206,0.362,-103.354213,23.1
Sandoval County,NM,0.177,0.388,Very Low,0.014,0.136,0.42,-106.366982,9.2
San Juan County,NM,0.35,0.255,Very Low,0.002,0.176,0.548,-109.420972,15.3
San Miguel County,NM,0.575,0.091,Very Low,0.001,0.0,0.418,-105.284209,0.0
Santa Fe County,NM,0.22,0.314,Low,0.015,0.237,0.433,-105.975178,18.3
Sierra County,NM,0.575,0.063,Low,0.001,0.143,0.322,-107.269324,20.8
Socorro County,NM,0.457,0.105,Medium,0.002,0.167,0.357,-106.906169,21.2
Taos County,NM,0.375,0.138,Very Low,0.003,0.193,0.461,-105.56347,22.1
Torrance County,NM,0.518,0.127,Low,0.002,0.0,0.386,-106.300827,0.0
Union County,NM,0.311,0.134,Very Low,0.001,0.145,0.452,-83.806439,16.9
Valencia County,NM,0.373,0.189,Low,0.008,0.168,0.39,-106.68694,16.9
Albany County,NY,0.209,0.334,Very Low,0.004,0.12,0.66,-104.8136777,8.9
Allegany County,NY,0.305,0.208,Very Low,0.005,0.17,0.705,-77.94573,16.3
Broome County,NY,0.325,0.225,Low,0.02,0.199,0.705,-75.894411,18.4
Cattaraugus County,NY,0.332,0.175,Very Low,0.008,0.22,0.703,-78.474193,22.9
Cayuga County,NY,0.211,0.282,Very Low,0.008,0.205,0.744,-76.563607,16.8
Chautauqua County,NY,0.314,0.205,Very Low,0.0,0.174,0.713,-79.574754,16.9
Chemung County,NY,0.261,0.276,Very Low,0.009,0.223,0.708,-76.554511,18.5
Chenango County,NY,0.248,0.254,Very Low,0.005,0.143,0.729,-75.568689,12.4
Clinton County,NY,0.32,0.232,Very Low,0.001,0.141,0.67,-77.742258,12.9
Columbia County,NY,0.232,0.344,Very Low,0.013,0.204,0.762,-89.240512,14.9
Cortland County,NY,0.291,0.262,Very Low,0.005,0.19,0.721,-76.20009,16.2
Delaware County,NY,0.307,0.194,Very Low,0.018,0.217,0.608,-75.344502,21.6
Dutchess County,NY,0.159,0.47,Very Low,0.03,0.634,0.685,-73.867477,37.8
Erie County,NY,0.277,0.284,Very Low,0.008,0.234,0.699,-79.804783,19.1
Essex County,NY,0.2,0.285,Very Low,0.001,0.161,0.82,-71.885546,13.1
Franklin County,NY,0.339,0.221,Very Low,0.0,0.203,0.899,-118.556564,18.9
Fulton County,NY,0.33,0.23,Very Low,0.002,0.0,0.615,-78.192598,0.0
Genesee County,NY,0.227,0.3,Very Low,0.006,0.198,0.737,-78.022039,15.6
Greene County,NY,0.295,0.245,Very Low,0.001,0.166,0.448,-82.819673,14.7
Hamilton County,NY,0.175,0.244,Very Low,0.001,0.19,0.256,-98.119669,16.9
Herkimer County,NY,0.211,0.258,Very Low,0.006,0.153,0.737,-75.191375,13.2
Jefferson County,NY,0.243,0.265,Very Low,0.001,0.379,0.579,-77.810685,32.2
Kings County,NY,0.43,0.273,Low,0.015,0.274,0.454,-119.798256,22.9
Lewis County,NY,0.241,0.271,Very Low,0.001,0.162,0.572,-80.462208,13.6
Livingston County,NY,0.223,0.301,Very Low,0.006,0.243,0.727,-77.596423,19.2
Madison County,NY,0.216,0.342,Very Low,0.002,0.215,0.227,-95.7565,15.8
Monroe County,NY,0.259,0.304,Very Low,0.001,0.159,0.501,-80.795017,12.5
Montgomery County,NY,0.341,0.209,Very Low,0.001,0.254,0.493,-80.488108,24.4
Nassau County,NY,0.061,0.764,Very Low,0.008,0.622,0.64,-73.706215,26.1
Niagara County,NY,0.275,0.249,Low,0.021,0.256,0.753,-78.911378,22.4
Oneida County,NY,0.332,0.238,Very Low,0.0,0.197,0.745,-75.599216,17.7
Onondaga County,NY,0.255,0.332,Low,0.047,0.24,0.748,-76.313518,17.9
Ontario County,NY,0.141,0.342,Very Low,0.011,0.214,0.726,-77.402101,15.7
Orange County,NY,0.198,0.469,Very Low,0.003,0.279,0.791,-72.550642,16.7
Orleans County,NY,0.245,0.245,Very Low,0.003,0.202,0.82,-72.199501,17.9
Oswego County,NY,0.318,0.257,Very Low,0.012,0.274,0.762,-76.541875,23.6
Otsego County,NY,0.305,0.243,Very Low,0.006,0.229,0.726,-74.739852,20.3
Putnam County,NY,0.059,0.656,Very Low,0.0,0.203,0.547,-81.81221,9.6
Rensselaer County,NY,0.195,0.361,Very Low,0.016,0.261,0.729,-73.642491,18.5
Richmond County,NY,0.245,0.468,Very Low,0.001,0.163,0.395,-79.760317,9.8
Rockland County,NY,0.241,0.596,Very Low,0.032,0.355,0.66,-73.968833,18.0
St. Lawrence County,NY,0.343,0.193,Very Low,0.011,0.201,0.803,-75.392454,20.0
Saratoga County,NY,0.068,0.506,Very Low,0.022,0.298,0.74,-73.639266,16.9
Schenectady County,NY,0.195,0.355,Low,0.015,0.231,0.734,-73.927295,16.6
Schoharie County,NY,0.234,0.269,Very Low,0.003,0.212,0.733,-74.612835,17.9
Schuyler County,NY,0.207,0.26,Very Low,0.0,0.124,0.631,-92.566678,10.6
Seneca County,NY,0.243,0.261,Very Low,0.006,0.0,0.657,-83.104977,0.0
Steuben County,NY,0.273,0.237,Very Low,0.003,0.178,0.724,-77.595873,16.0
Suffolk County,NY,0.1,0.629,Very Low,0.15,0.412,0.644,-73.296085,20.0
Sullivan County,NY,0.334,0.255,Very Low,0.002,0.172,0.46,-82.461254,14.9
Tioga County,NY,0.189,0.336,Very Low,0.005,0.14,0.696,-77.540282,10.3
Tompkins County,NY,0.38,0.32,Very Low,0.01,0.237,0.72,-76.542685,18.1
Ulster County,NY,0.241,0.344,Very Low,0.018,0.433,0.7,-74.085506,31.6
Warren County,NY,0.18,0.307,Very Low,0.001,0.155,0.421,-85.860575,12.1
Washington County,NY,0.225,0.275,Very Low,0.002,0.247,0.761,-88.047646,20.5
Wayne County,NY,0.2,0.276,Very Low,0.002,0.148,0.537,-82.441558,12.3
Westchester County,NY,0.152,0.61,Very Low,0.097,0.369,0.668,-73.774708,18.3
Wyoming County,NY,0.225,0.29,Very Low,0.003,0.212,0.509,-81.536384,17.1
Yates County,NY,0.232,0.228,Very Low,0.002,0.214,0.732,-77.227394,19.6
Alamance County,NC,0.352,0.181,Low,0.015,0.158,0.44,-82.2959968,16.2
Alexander County,NC,0.275,0.177,Very Low,0.004,0.163,0.437,-81.175951,16.9
Alleghany County,NC,0.443,0.128,Very Low,0.001,0.19,0.518,-79.790567,22.4
Anson County,NC,0.495,0.121,Low,0.003,0.182,0.398,-80.196263,22.0
Ashe County,NC,0.382,0.12,Very Low,0.003,0.162,0.458,-81.489241,19.6
Avery County,NC,0.37,0.138,Very Low,0.002,0.213,0.448,-81.980813,24.4
Beaufort County,NC,0.359,0.183,Low,0.005,0.274,0.285,-80.753485,27.9
Bertie County,NC,0.486,0.088,Very Low,0.002,0.186,0.449,-77.224303,24.8
Bladen County,NC,0.5,0.107,Low,0.003,0.2,0.383,-78.491061,25.2
Brunswick County,NC,0.248,0.252,Very Low,0.002,0.0,0.465,-77.87296,0.0
Buncombe County,NC,0.268,0.216,Very Low,0.025,0.19,0.426,-82.299164,17.9
Burke County,NC,0.302,0.192,Very Low,0.0,0.122,0.43,-81.572674,12.2
Cabarrus County,NC,0.168,0.34,Very Low,0.019,0.323,0.41,-80.436782,23.8
Caldwell County,NC,0.291,0.163,Very Low,0.008,0.0,0.177,-97.937735,0.0
Camden County,NC,0.143,0.38,Very Low,0.001,0.281,0.607,-75.021701,19.3
Carteret County,NC,0.236,0.271,Low,0.007,0.25,0.388,-76.879076,21.0
Catawba County,NC,0.266,0.183,Low,0.015,0.222,0.423,-81.219691,22.6
Chatham County,NC,0.186,0.349,Very Low,0.007,0.189,0.429,-79.456391,13.7
Cherokee County,NC,0.339,0.149,Very Low,0.022,0.0,0.275,-95.122103,0.0
Clay County,NC,0.318,0.156,Very Low,0.001,0.17,0.355,-98.231798,18.6
Cleveland County,NC,0.373,0.168,Very Low,0.001,0.263,0.402,-97.282809,27.8
Columbus County,NC,0.468,0.112,Low,0.006,0.169,0.369,-78.701405,20.8
Craven County,NC,0.264,0.242,Low,0.01,0.152,0.411,-77.1567,13.6
Cumberland County,NC,0.35,0.189,Very Low,0.001,0.269,0.497,-78.399326,27.1
Currituck County,NC,0.159,0.423,Very Low,0.002,0.159,0.456,-75.951451,10.2
Dare County,NC,0.157,0.298,Very Low,0.003,0.209,0.437,-75.7807,16.6
Davidson County,NC,0.243,0.228,Very Low,0.016,0.294,0.446,-86.767453,26.9
Davie County,NC,0.202,0.288,Very Low,0.004,0.298,0.439,-80.392174,24.2
Duplin County,NC,0.489,0.151,Low,0.006,0.172,0.39,-77.924569,19.1
Durham County,NC,0.311,0.301,Medium,0.029,0.0,0.45,-78.910888,0.0
Edgecombe County,NC,0.555,0.094,Medium,0.006,0.245,0.44,-77.444269,32.1
Forsyth County,NC,0.334,0.237,Very Low,0.019,0.223,0.451,-80.358846,20.0
Franklin County,NC,0.286,0.244,Very Low,0.0,0.203,0.899,-118.556564,18.0
Gaston County,NC,0.316,0.215,Low,0.021,0.202,0.413,-81.094445,19.1
Gates County,NC,0.302,0.228,Very Low,0.001,0.286,0.46,-76.612732,26.2
Graham County,NC,0.4,0.106,Very Low,0.001,0.131,0.412,-83.805451,16.5
Granville County,NC,0.286,0.266,Low,0.006,0.208,0.46,-78.568892,17.6
Greene County,NC,0.5,0.118,Very Low,0.001,0.166,0.448,-82.819673,20.2
Guilford County,NC,0.28,0.246,Low,0.051,0.237,0.439,-79.75441,20.9
Halifax County,NC,0.557,0.088,Very Low,0.004,0.154,0.472,-78.913354,20.5
Harnett County,NC,0.325,0.247,Very Low,0.012,0.182,0.411,-78.612962,16.0
Haywood County,NC,0.323,0.201,Very Low,0.006,0.19,0.421,-82.910855,18.6
Henderson County,NC,0.22,0.237,Very Low,0.011,0.241,0.277,-95.570391,21.8
Hertford County,NC,0.534,0.112,Low,0.002,0.145,0.458,-76.934729,17.9
Hoke County,NC,0.375,0.193,Very Low,0.005,0.0,0.39,-79.181112,0.0
Hyde County,NC,0.445,0.138,Very Low,0.0,0.16,0.808,-99.439332,18.4
Iredell County,NC,0.245,0.32,Very Low,0.016,0.219,0.427,-80.885126,16.7
Jackson County,NC,0.398,0.181,Very Low,0.001,0.162,0.562,-81.708811,16.6
Johnston County,NC,0.218,0.289,Very Low,0.001,0.204,0.374,-96.629676,16.5
Jones County,NC,0.409,0.163,Very Low,0.0,0.148,0.303,-99.623217,15.9
Lee County,NC,0.311,0.208,Very Low,0.008,0.155,0.476,-83.057415,14.9
Lincoln County,NC,0.227,0.257,Very Low,0.0,0.0,0.736,-110.900716,0.0
McDowell County,NC,0.35,0.141,Very Low,0.004,0.117,0.502,-81.591427,13.4
Macon County,NC,0.307,0.18,Very Low,0.003,0.133,0.464,-85.848095,13.7
Madison County,NC,0.398,0.146,Very Low,0.002,0.215,0.227,-95.7565,24.2
Martin County,NC,0.434,0.133,Very Low,0.001,0.222,0.274,-101.793032,25.9
Mecklenburg County,NC,0.248,0.331,Very Low,0.003,0.215,0.471,-78.094034,16.1
Mitchell County,NC,0.302,0.166,Very Low,0.002,0.258,0.284,-100.938164,27.5
Montgomery County,NC,0.375,0.157,Very Low,0.001,0.254,0.493,-80.488108,27.7
Moore County,NC,0.223,0.284,Very Low,0.001,0.0,0.426,-101.596432,0.0
Nash County,NC,0.334,0.2,Medium,0.009,0.207,0.435,-77.830544,20.3
New Hanover County,NC,0.316,0.287,Low,0.021,0.418,0.358,-77.892296,33.9
Northampton County,NC,0.532,0.101,Very Low,0.001,0.241,0.508,-75.823838,30.9
Onslow County,NC,0.27,0.226,Very Low,0.018,0.281,0.385,-77.13363,26.0
Orange County,NC,0.248,0.375,Very Low,0.003,0.279,0.791,-72.550642,19.3
Pamlico County,NC,0.255,0.176,Very Low,0.001,0.203,0.404,-76.741543,21.1
Pender County,NC,0.259,0.257,Very Low,0.005,0.0,0.387,-77.990787,0.0
Person County,NC,0.293,0.204,Very Low,0.004,0.174,0.458,-78.980651,16.9
Pitt County,NC,0.511,0.185,Low,0.017,0.0,0.429,-77.267597,0.0
Polk County,NC,0.23,0.221,Very Low,0.0,0.224,0.844,-92.634675,20.9
Randolph County,NC,0.295,0.197,Very Low,0.003,0.148,0.566,-79.963734,14.6
Richmond County,NC,0.575,0.098,Very Low,0.001,0.163,0.395,-79.760317,21.1
Robeson County,NC,0.618,0.09,Medium,0.013,0.0,0.389,-79.25597,0.0
Rockingham County,NC,0.341,0.168,Very Low,0.008,0.223,0.545,-78.941163,23.7
Rowan County,NC,0.316,0.213,Very Low,0.002,0.238,0.422,-80.610475,22.6
Rutherford County,NC,0.359,0.137,Very Low,0.007,0.264,0.435,-86.416022,30.4
Sampson County,NC,0.409,0.172,Very Low,0.006,0.077,0.405,-78.40411,8.1
Scotland County,NC,0.582,0.122,Very Low,0.0,0.189,0.393,-79.365208,22.6
Stanly County,NC,0.311,0.213,Very Low,0.006,0.182,0.414,-80.311341,17.3
Stokes County,NC,0.27,0.194,Low,0.005,0.168,0.455,-80.423167,16.7
Surry County,NC,0.336,0.151,Low,0.007,0.244,0.494,-76.966498,27.0
Union County,NC,0.143,0.474,Very Low,0.001,0.145,0.452,-83.806439,8.6
Vance County,NC,0.482,0.095,Low,0.004,0.202,0.458,-78.323436,26.3
Wake County,NC,0.175,0.463,Very Low,0.097,0.239,0.438,-78.466499,14.4
Warren County,NC,0.543,0.109,Very Low,0.001,0.155,0.421,-85.860575,19.3
Washington County,NC,0.455,0.119,Very Low,0.002,0.247,0.761,-88.047646,29.9
Wayne County,NC,0.341,0.177,Very Low,0.002,0.148,0.537,-82.441558,15.3
Wilkes County,NC,0.348,0.172,Very Low,0.007,0.157,0.448,-81.139076,16.5
Wilson County,NC,0.375,0.178,Very Low,0.005,0.206,0.15,-97.963888,21.3
Yadkin County,NC,0.293,0.178,Low,0.004,0.189,0.447,-80.663731,19.6
Yancey County,NC,0.361,0.131,Very Low,0.002,0.15,0.437,-82.297425,17.5
Adams County,ND,0.152,0.245,Very Low,0.0,0.218,0.965,-103.6106598,19.3
Barnes County,ND,0.205,0.273,Very Low,0.001,0.179,0.911,-98.007074,15.0
Benson County,ND,0.557,0.166,Very Low,0.001,0.12,0.951,-98.7059,12.8
Bottineau County,ND,0.164,0.328,Very Low,0.001,0.338,0.997,-100.682601,25.4
Burke County,ND,0.114,0.443,Very Low,0.0,0.122,0.43,-81.572674,7.6
Burleigh County,ND,0.127,0.419,Very Low,0.009,0.187,0.921,-100.52726,12.0
Cass County,ND,0.166,0.321,Very Low,0.004,0.19,0.318,-94.15323,14.4
Cavalier County,ND,0.136,0.333,Very Low,0.0,0.148,0.985,-98.045896,11.0
Dickey County,ND,0.157,0.325,Very Low,0.0,0.0,0.879,-98.59515,0.0
Divide County,ND,0.118,0.389,Very Low,0.0,0.225,0.997,-103.296951,15.2
Dunn County,ND,0.148,0.488,Very Low,0.004,0.21,0.831,-92.124327,12.3
Eddy County,ND,0.18,0.242,Very Low,0.0,0.323,0.304,-103.978353,28.8
Emmons County,ND,0.239,0.234,Very Low,0.0,0.122,0.877,-100.162028,11.1
Foster County,ND,0.114,0.296,Very Low,0.0,0.158,0.934,-98.566216,12.6
Golden Valley County,ND,0.155,0.331,Very Low,0.0,0.128,0.903,-103.982313,9.5
Grand Forks County,ND,0.248,0.283,Very Low,0.007,0.258,0.943,-97.108884,21.2
Grant County,ND,0.277,0.175,Very Low,0.001,0.187,0.74,-90.97229,19.4
Griggs County,ND,0.15,0.236,Very Low,0.0,0.0,0.932,-98.441035,0.0
Hettinger County,ND,0.164,0.296,Very Low,0.0,0.205,0.895,-102.867038,16.4
Kidder County,ND,0.239,0.232,Very Low,0.0,0.066,0.921,-99.993407,6.1
LaMoure County,ND,0.17,0.347,Very Low,0.0,0.148,0.887,-98.071356,10.7
Logan County,ND,0.191,0.264,Very Low,0.0,0.147,0.518,-81.984432,12.5
McHenry County,ND,0.175,0.325,Very Low,0.001,0.19,0.962,-100.616221,14.4
McIntosh County,ND,0.207,0.249,Very Low,0.0,0.161,0.413,-95.511754,14.2
McLean County,ND,0.15,0.384,Very Low,0.001,0.187,0.921,-100.785607,12.7
Mercer County,ND,0.086,0.513,Very Low,0.0,0.192,0.5,-81.096206,10.8
Morton County,ND,0.1,0.402,Very Low,0.003,0.196,0.908,-101.422618,13.0
Mountrail County,ND,0.177,0.415,Very Low,0.001,0.179,0.974,-102.771809,11.6
Nelson County,ND,0.186,0.246,Very Low,0.001,0.092,0.523,-78.929889,8.1
Pembina County,ND,0.123,0.347,Very Low,0.001,0.239,1.0,-97.551627,17.3
